TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Theft from Vehicle,2022,10,13,13,18,1XX KEEFER PL,Central Business District,492117.1624,5458563.9812
Theft from Vehicle,2022,5,18,10,14,1XX KEEFER PL,Central Business District,492118.2,5458573.1231
Theft from Vehicle,2022,8,26,21,0,1XX KEEFER PL,Central Business District,492118.2,5458573.1231
Theft from Vehicle,2022,9,14,17,0,1XX KEEFER PL,Central Business District,492118.2,5458573.1231
Theft from Vehicle,2022,9,21,7,45,1XX KEEFER PL,Central Business District,492118.2,5458573.1231
Theft from Vehicle,2022,1,25,19,0,1XX KEEFER PL,Central Business District,492119.1962,5458572.8962
Theft from Vehicle,2022,4,4,11,0,1XX KEEFER PL,Central Business District,492119.1962,5458572.8962
Theft from Vehicle,2022,4,4,18,8,1XX KEEFER PL,Central Business District,492119.1962,5458572.8962
Theft from Vehicle,2022,4,13,16,0,1XX KEEFER PL,Central Business District,492119.1962,5458572.8962
Theft from Vehicle,2022,12,8,13,0,1XX KEEFER PL,Central Business District,492119.1962,5458572.8962
Theft from Vehicle,2022,9,24,15,41,1XX KEEFER PL,Central Business District,492120.9678,5458563.1128
Theft from Vehicle,2022,10,23,16,30,1XX KEEFER PL,Central Business District,492120.9678,5458563.1128
Theft from Vehicle,2022,4,19,13,0,1XX KEEFER PL,Central Business District,492123.0015,5458572.0278
Theft from Vehicle,2022,12,26,9,0,1XX KEEFER PL,Central Business District,492124.2018,5458571.754
Theft from Vehicle,2022,9,2,19,25,1XX KEEFER PL,Central Business District,492146.1773,5458557.3664
Theft from Vehicle,2022,12,25,17,51,1XX KEEFER PL,Central Business District,492167.7315,5458552.4448
Theft from Vehicle,2022,11,30,10,0,1XX KEEFER PL,Central Business District,492168.9825,5458552.1597
Theft from Vehicle,2022,7,29,12,0,1XX KEEFER ST,Central Business District,492573.2407,5458504.7326
Theft from Vehicle,2022,7,18,1,44,1XX KEEFER ST,Central Business District,492586.671,5458509.1452
Theft from Vehicle,2022,3,14,22,0,1XX KEEFER ST,Central Business District,492631.2964,5458533.0779
Theft from Vehicle,2022,12,25,23,0,1XX KEEFER ST,Central Business District,492703.8192,5458526.8682
Theft from Vehicle,2022,1,23,7,24,1XX KEEFER ST,Central Business District,492707.1102,5458526.7604
Theft from Vehicle,2022,5,9,5,49,1XX KEEFER ST,Central Business District,492707.1102,5458526.7604
Theft from Vehicle,2022,5,13,9,38,1XX KEEFER ST,Central Business District,492707.1102,5458526.7604
Theft from Vehicle,2022,5,23,19,0,1XX KEEFER ST,Central Business District,492707.1102,5458526.7604
Theft from Vehicle,2022,3,5,17,15,1XX KEEFER ST,Central Business District,492710.4372,5458526.6515
Theft from Vehicle,2022,3,8,0,37,1XX KEEFER ST,Central Business District,492710.4372,5458526.6515
Theft from Vehicle,2022,3,24,9,0,1XX KEEFER ST,Central Business District,492710.4372,5458526.6515
Theft from Vehicle,2022,4,2,18,0,1XX KEEFER ST,Central Business District,492710.4372,5458526.6515
